id,url,date,content,replyCount,retweetCount,likeCount,quoteCount
1492562357708541954,https://twitter.com/business/status/1492562357708541954,2022-02-12 18:12:51+00:00,"JUST IN: Joe Biden warns Vladimir Putin of ""severe costs"" if Russia were to invade Ukraine https://t.co/oDR6ITQwrw",186,116,417,71
1496124937991561217,https://twitter.com/TanDhesi/status/1496124937991561217,2022-02-22 14:09:16+00:00,"Short of sending British troops, we must support #Ukraine against Russian aggression and imperialism.

But when will Boris Johnson stop playing tennis with Russian oligarchs, in exchange for money for the Tory Party, and finally implement the #RussiaReport? https://t.co/m6LRfNSWCH",185,943,3235,111
1497691490734202881,https://twitter.com/olex_scherba/status/1497691490734202881,2022-02-26 21:54:11+00:00,"Terrible civilian losses today in Donetsk oblast as a result of RU shelling. 19 dead and 73 wounded. Stop shelling civilians, you bastards! 

#PutinHitler #PutinIsaWarCriminal 
#StandWithUkraine https://t.co/4QWjKSecYN",184,1548,4555,158
1498013810518634502,https://twitter.com/RitchieTorres/status/1498013810518634502,2022-02-27 19:14:58+00:00,"FACT: @DemSocialists called for US withdrawal from NATO, which would be a gift to Vladimir Putin.

FACT: @TuckerCarlson referred to Russia’s imminent invasion of Ukraine as a “border dispute.” 

We are witnessing a new coalition of the unhinged.",184,381,1665,65
1497662756643905538,https://twitter.com/RT_com/status/1497662756643905538,2022-02-26 20:00:01+00:00,"Russian and Ukrainian troops jointly guard Chernobyl nuclear power plant

DETAILS: https://t.co/14ksjj2cav https://t.co/uHNxcNL1cT",184,421,980,98
1499158882178027523,https://twitter.com/strongmajority/status/1499158882178027523,2022-03-02 23:05:05+00:00,@RNCResearch Russia didn't invade Ukraine under Trump because Trump was still in process of making it easier for Putin.,184,3,61,5
1496555353307332608,https://twitter.com/gscool89/status/1496555353307332608,2022-02-23 18:39:35+00:00,@Breaking911 As an American I think I speak for everyone one of us that we ALL stand with Ukraine,184,1,57,11
1498780996665163777,https://twitter.com/RBReich/status/1498780996665163777,2022-03-01 22:03:30+00:00,"Presumably Putin supported Trump in 2016 and in 2020 in part because of Trump’s disdain for NATO. As president, Trump did all he could to undermine it.

Is it pure coincidence that once Trump was out of office and NATO remained intact, Putin attacked Ukraine?",183,560,2364,25
1498019431804510216,https://twitter.com/ckoettl/status/1498019431804510216,2022-02-27 19:37:19+00:00,"Satellite images show large unit of Russian troops near #Kyiv. Hundreds of vehicles, around 40 miles NW of the capital. #Ukraine 🛰️📷@maxar 
https://t.co/ZUmqXaa16Z https://t.co/76uhzZcmZb",183,1086,2295,229
1497284643782991872,https://twitter.com/imchriscaro/status/1497284643782991872,2022-02-25 18:57:31+00:00,This is what #Russia gets for trying to invade #Ukraine. #war https://t.co/Kjl6tq1qB5,183,481,2131,73
1486787253519241223,https://twitter.com/maddow/status/1486787253519241223,2022-01-27 19:44:39+00:00,"“The plan is obviously for 5,000 Ukrainian soldiers to run across the border and head-butt the Russian troops deployed there.”
https://t.co/px129HFmoC",183,335,1229,28
1491533885460697090,https://twitter.com/nedryun/status/1491533885460697090,2022-02-09 22:06:04+00:00,Love this idea: Rep. Rosendale introduces bill to block military assistance to Ukraine until US border is secured. https://t.co/j9Eq1nMbCu,182,1738,8819,77
1497280684196564998,https://twitter.com/ChristopherJM/status/1497280684196564998,2022-02-25 18:41:47+00:00,"NEW satellite images show nearly 150 attack and transport helicopters, as well as support equipment in southern Belarus, some 20 miles from the border with Ukraine and less than 100 miles from Kyiv, Ukraine. 📸: @Maxar, Feb. 25 https://t.co/GYVMNDNxhP",182,1597,3773,206
1494801252898721795,https://twitter.com/20committee/status/1494801252898721795,2022-02-18 22:29:25+00:00,"The war that's about to start, according to POTUS, probably the biggest European war since 1945, is Russia's fault, not Ukraine's, but was enabled in no small part by Western unseriousness about Putin, who has been clear for years about his aims regarding Kyiv. We ignored it.",182,796,3457,65
1495699541735395328,https://twitter.com/spectatorindex/status/1495699541735395328,2022-02-21 09:58:54+00:00,JUST IN: Russia says shell fired from Ukraine hit a border guard post in Rostov region,182,661,3197,289
1486932543966531586,https://twitter.com/BBCWorld/status/1486932543966531586,2022-01-28 05:21:59+00:00,Ukraine crisis: Biden warns Russia may invade next month https://t.co/JjAhncg7yO,182,160,541,35
1496259309658853382,https://twitter.com/Breaking911/status/1496259309658853382,2022-02-22 23:03:13+00:00,"REPORTER: ""The number one threat facing the country right now remains global warming?""

PSAKI: ""I think it's important as we're all educating the public here, to convey and reiterate the President has no intention of sending US troops into Ukraine."" https://t.co/2SXMXZoax1",182,149,428,56
1490334509631430666,https://twitter.com/nytimes/status/1490334509631430666,2022-02-06 14:40:10+00:00,"A large-scale Russian invasion of Ukraine could kill as many as 50,000 civilians and prompt a refugee crisis in Europe, U.S. officials warned. Officials say that U.S. intelligence analysts still have not assessed that Russia has made a decision to invade. https://t.co/6fs8ZAQu71",182,190,413,44
1492951474774626311,https://twitter.com/MysterySolvent/status/1492951474774626311,2022-02-13 19:59:03+00:00,"Ummmm,
Did Maria Bartiromo just say the White House is saying Russia may invade Ukraine this week to distract people from the Durham investigation and inflation?? 
https://t.co/5YHbUe6J2r",182,60,303,31
1487219723620302851,https://twitter.com/nypost/status/1487219723620302851,2022-01-29 00:23:07+00:00,Biden sending some troops to Eastern Europe to deter Russia from invading Ukraine https://t.co/E3B2XHadr2 https://t.co/5vlp2ChPCO,182,86,169,43
1490384984481439745,https://twitter.com/AntifaBoyfriend/status/1490384984481439745,2022-02-06 18:00:44+00:00,@Redtagu @Angry_Staffer Except Putin said he isn’t invading. Ukraine says he isn’t invading. US Warhawks say he’s invading. Y’all really do get hardons for war don’t you?,182,2,12,8
1492227124157112324,https://twitter.com/catcontentonly/status/1492227124157112324,2022-02-11 20:00:45+00:00,"Ukraine Defense Minister: Russia is not invading anytime soon

Ukraine President: Russia is not invading anytime soon

Russia: We have no plans to invade Ukraine

The US: https://t.co/YbyyNA40p5",181,1785,6855,113
1488927183842152449,https://twitter.com/charliekirk11/status/1488927183842152449,2022-02-02 17:27:58+00:00,"Troops deployed by Biden to Eastern Europe to defend Ukraine's Border: 3,000

Troops deployed by Biden to Southern Texas &amp; Arizona to defend America's Border: 0

Why do we our ""leaders"" care about everyone's border but our own?",181,1631,5544,69
1496301001405575169,https://twitter.com/charliekirk11/status/1496301001405575169,2022-02-23 01:48:53+00:00,"Some of the people screaming loudest about the inherent sovereignty of Ukraine had no issue with CHAZ and couldn’t care less about America’s wide open border. 

🤔",181,1282,5258,27
1500104747025641475,https://twitter.com/daniel_howden/status/1500104747025641475,2022-03-05 13:43:36+00:00,What should we make of Europe's schizophrenic refugee response? In the week we welcomed 1.2m refugees from Ukraine do we really need to watch this young man being battered for climbing an EU border fence? Yes 🧵 https://t.co/kNuOVD8lL4,181,2299,4291,373
1497875283726249984,https://twitter.com/CNN/status/1497875283726249984,2022-02-27 10:04:31+00:00,"Ukrainians are packing up their suitcases and heading for the border anyway they can to escape the fighting as Russian forces invade. If you would like to help people in Ukraine who may need food, shelter and water, please visit https://t.co/fa2lSBK9Dt. https://t.co/ijNKTzjgLg",181,726,2306,52
1486365500628250628,https://twitter.com/RichardEngel/status/1486365500628250628,2022-01-26 15:48:45+00:00,"A Western intelligence official tells me Russia has 60 Battalion Tactical Groups around Ukraine, abt 112-120K troops, and more coming, “could be a lot more.”",181,776,1922,98
1498378976221450247,https://twitter.com/KlausIohannis/status/1498378976221450247,2022-02-28 19:26:01+00:00,Very important leaders’ meeting hosted by President Biden @POTUS. I stressed the need to continue to coordinate our actions and show our unity. Russia has to pay a high price for its illegal actions in Ukraine 🇺🇦. We #StandWithUkraine https://t.co/LqunRH5LMn,181,173,1802,8
1498373363420565504,https://twitter.com/GBNEWS/status/1498373363420565504,2022-02-28 19:03:42+00:00,"British man tells GB News he's 'prepared to die' for Ukraine as he vows to take fight to Putin's troops

Antony Zamparelli tells GB News why he prepared to join the Ukrainian Army from outside the embassy.

Read more in our article ⬇️
https://t.co/mjHLXbLa7i https://t.co/qtP2RzEh0d",181,23,124,33
1500180108413394944,https://twitter.com/ashoswai/status/1500180108413394944,2022-03-05 18:43:04+00:00,"Indians were blaming racism while crossing Ukraine’s border; after crossing the border, Indian students are blaming Indian officials’ racism - North Indian students are being preferred over South Indian students to  take flight home! https://t.co/qdKnyO2qik",180,2003,5269,111
1498758713028452356,https://twitter.com/Cernovich/status/1498758713028452356,2022-03-01 20:34:57+00:00,"- Russia did not invade under Trump. 

- Trump armed Ukraine. 

- Presidential debate (final and most important) didn’t cover foreign policy, as the world was approaching total peace.

Trump was the peacemaker. America was strong.

These are only the facts. https://t.co/eIkI0Sab4T",180,922,4114,38
1498035467874607104,https://twitter.com/DJT1946Official/status/1498035467874607104,2022-02-27 20:41:02+00:00,Rewteet if I should go to the Ukraine border in Belarus to help with the Peace Talks.,180,1100,2778,59
1485700290418511872,https://twitter.com/Breaking911/status/1485700290418511872,2022-01-24 19:45:26+00:00,"BREAKING: Defense Department Spokesman John Kirby says 8,500 US troops on ‘heightened alert’ if needed to deploy to Ukraine but no decision made yet",179,306,1046,96
1488882463208259599,https://twitter.com/CNN/status/1488882463208259599,2022-02-02 14:30:15+00:00,"JUST IN: President Biden formally approves more US troops to Europe in show of support to NATO allies alarmed by Russia's moves near Ukraine, US officials say https://t.co/TGNsrKao0e",179,117,375,31
1494719409067339776,https://twitter.com/Angry_Staffer/status/1494719409067339776,2022-02-18 17:04:12+00:00,If your idea for avoiding war contains some variation of “Ukraine should just stop trying to join NATO” I’m going to automatically assume you think the rape victim asked for it because of what she was wearing.,178,1629,12632,55
1497718475682373633,https://twitter.com/UkraineNewsUK/status/1497718475682373633,2022-02-26 23:41:25+00:00,"Putin has severely underestimated the grit, patriotism, and bravery of this man. President Zelenskiy, fight on you hero. #Ukraine #Kiev #UkraineRussiaWar #StandWithUkraine 🇺🇦 https://t.co/lCFLlsP5RZ",178,792,6998,47
1497706630640721929,https://twitter.com/USAmbassadorARG/status/1497706630640721929,2022-02-26 22:54:21+00:00,"Por favor, sumate a apoyar a Ucrania. / Please join us and stand with Ukraine. https://t.co/DUKElsX0pS",178,804,3126,26
1499434245172903941,https://twitter.com/JuliaDavisNews/status/1499434245172903941,2022-03-03 17:19:16+00:00,"While #Russia's armed forces are destroying residential buildings and massacring civilians in #Ukraine, Putin is on state TV awarding medals to his troops and still ludicrously claiming he's fighting ""Neo-Nazis."" https://t.co/MvRiRfN9mc",178,525,1261,44
1495491319451553794,https://twitter.com/Investingcom/status/1495491319451553794,2022-02-20 20:11:30+00:00,"*U.S. INTEL CONFIRMS, 'RUSSIAN TROOPS HAVE ACTUALLY RECEIVED ORDERS NOW TO PROCEED WITH THE INVASION' OF UKRAINE - CBS NEWS",178,285,1158,91
1492393546145484801,https://twitter.com/nytimes/status/1492393546145484801,2022-02-12 07:02:03+00:00,"The Pentagon has ordered 3,000 more troops to Poland, bringing the total number of reinforcements sent to Europe in the past two weeks to 5,000. The move will be to reassure NATO allies that the U.S. would protect them from Russian aggression. https://t.co/Y6LBqiEjTP",178,226,754,51
